timestamp,date,location,job_count
20151207031149,2015-12-07 03:11:49,East Midlands Region,2
20151207031149,2015-12-07 03:11:49,East of England,5
20151207031149,2015-12-07 03:11:49,London (Greater),391
20151207031149,2015-12-07 03:11:49,North East England,3
20151207031149,2015-12-07 03:11:49,North West England,35
20151207031149,2015-12-07 03:11:49,Scotland,33
20151207031149,2015-12-07 03:11:49,South East England,441
20151207031149,2015-12-07 03:11:49,South West England,87
20151207031149,2015-12-07 03:11:49,Wales,5
20151207031149,2015-12-07 03:11:49,West Midlands,24
20151207031149,2015-12-07 03:11:49,Yorkshire and the Humber,11
20151207031149,2015-12-07 03:11:49,Crown Dependencies,1
20151207031149,2015-12-07 03:11:49,Ireland,14
20151207031149,2015-12-07 03:11:49,Europe,625
20151207031149,2015-12-07 03:11:49,Africa,1
20151207031149,2015-12-07 03:11:49,Asia,27
20151207031149,2015-12-07 03:11:49,Asia Pacific,18
20151207031149,2015-12-07 03:11:49,Nationwide,7
20160202113756,2016-02-02 11:37:56,East Midlands Region,2
20160202113756,2016-02-02 11:37:56,East of England,5
20160202113756,2016-02-02 11:37:56,London (Greater),466
20160202113756,2016-02-02 11:37:56,North East England,2
20160202113756,2016-02-02 11:37:56,North West England,47
20160202113756,2016-02-02 11:37:56,Northern Ireland,1
20160202113756,2016-02-02 11:37:56,Scotland,53
20160202113756,2016-02-02 11:37:56,South East England,543
20160202113756,2016-02-02 11:37:56,South West England,102
20160202113756,2016-02-02 11:37:56,Wales,3
20160202113756,2016-02-02 11:37:56,West Midlands,40
20160202113756,2016-02-02 11:37:56,Yorkshire and the Humber,40
20160202113756,2016-02-02 11:37:56,Ireland,11
20160202113756,2016-02-02 11:37:56,Europe,778
20160202113756,2016-02-02 11:37:56,Asia,31
20160202113756,2016-02-02 11:37:56,North America,3
20160202113756,2016-02-02 11:37:56,Asia Pacific,28
20160202113756,2016-02-02 11:37:56,Nationwide,11
20160205184136,2016-02-05 18:41:36,England,723
20160205184136,2016-02-05 18:41:36,Nationwide,11
20160205184136,2016-02-05 18:41:36,Asia Pacific,34
20160205184136,2016-02-05 18:41:36,Asia,37
20160205184136,2016-02-05 18:41:36,Europe,781
20160205184136,2016-02-05 18:41:36,North America,3
20160304053501,2016-03-04 05:35:01,England,856
20160304053501,2016-03-04 05:35:01,Nationwide,13
20160304053501,2016-03-04 05:35:01,Asia Pacific,45
20160304053501,2016-03-04 05:35:01,Asia,45
20160304053501,2016-03-04 05:35:01,Europe,912
20160304053501,2016-03-04 05:35:01,North America,2
20160326221807,2016-03-26 22:18:07,England,600
20160326221807,2016-03-26 22:18:07,Nationwide,13
20160326221807,2016-03-26 22:18:07,Asia Pacific,36
20160326221807,2016-03-26 22:18:07,Asia,36
20160326221807,2016-03-26 22:18:07,Europe,657
20160326221807,2016-03-26 22:18:07,North America,4
20160404060645,2016-04-04 06:06:45,England,599
20160404060645,2016-04-04 06:06:45,Nationwide,13
20160404060645,2016-04-04 06:06:45,Asia Pacific,31
20160404060645,2016-04-04 06:06:45,Asia,31
20160404060645,2016-04-04 06:06:45,Europe,666
20160404060645,2016-04-04 06:06:45,North America,6
20160406100420,2016-04-06 10:04:20,England,642
20160406100420,2016-04-06 10:04:20,Nationwide,13
20160406100420,2016-04-06 10:04:20,Africa,1
20160406100420,2016-04-06 10:04:20,Asia Pacific,22
20160406100420,2016-04-06 10:04:20,Asia,22
20160406100420,2016-04-06 10:04:20,Europe,715
20160406100420,2016-04-06 10:04:20,North America,6
20160408173602,2016-04-08 17:36:02,England,659
20160408173602,2016-04-08 17:36:02,Nationwide,13
20160408173602,2016-04-08 17:36:02,Africa,1
20160408173602,2016-04-08 17:36:02,Asia Pacific,30
20160408173602,2016-04-08 17:36:02,Asia,30
20160408173602,2016-04-08 17:36:02,Europe,733
20160408173602,2016-04-08 17:36:02,North America,6
20160424090130,2016-04-24 09:01:30,England,628
20160424090130,2016-04-24 09:01:30,Nationwide,9
20160424090130,2016-04-24 09:01:30,Africa,1
20160424090130,2016-04-24 09:01:30,Asia Pacific,37
20160424090130,2016-04-24 09:01:30,Asia,39
20160424090130,2016-04-24 09:01:30,Europe,699
20160424090130,2016-04-24 09:01:30,North America,4
20160429071858,2016-04-29 07:18:58,England,659
20160429071858,2016-04-29 07:18:58,Nationwide,10
20160429071858,2016-04-29 07:18:58,Homeworking,1
20160429071858,2016-04-29 07:18:58,Africa,1
20160429071858,2016-04-29 07:18:58,Asia Pacific,47
20160429071858,2016-04-29 07:18:58,Asia,47
20160429071858,2016-04-29 07:18:58,Europe,733
20160429071858,2016-04-29 07:18:58,North America,4
20160505003901,2016-05-05 00:39:01,England,647
20160505003901,2016-05-05 00:39:01,Nationwide,9
20160505003901,2016-05-05 00:39:01,Homeworking,1
20160505003901,2016-05-05 00:39:01,Asia Pacific,59
20160505003901,2016-05-05 00:39:01,Asia,59
20160505003901,2016-05-05 00:39:01,Europe,709
20160505003901,2016-05-05 00:39:01,North America,3
20160529152448,2016-05-29 15:24:48,England,693
20160529152448,2016-05-29 15:24:48,Nationwide,9
20160529152448,2016-05-29 15:24:48,Asia Pacific,47
20160529152448,2016-05-29 15:24:48,Asia,47
20160529152448,2016-05-29 15:24:48,Europe,760
20160529152448,2016-05-29 15:24:48,North America,4
20160606085906,2016-06-06 08:59:06,England,665
20160606085906,2016-06-06 08:59:06,Nationwide,9
20160606085906,2016-06-06 08:59:06,Asia Pacific,34
20160606085906,2016-06-06 08:59:06,Asia,34
20160606085906,2016-06-06 08:59:06,Europe,734
20160606085906,2016-06-06 08:59:06,North America,2
20160630034305,2016-06-30 03:43:05,England,696
20160630034305,2016-06-30 03:43:05,Nationwide,8
20160630034305,2016-06-30 03:43:05,Asia Pacific,29
20160630034305,2016-06-30 03:43:05,Asia,28
20160630034305,2016-06-30 03:43:05,Europe,745
20160630034305,2016-06-30 03:43:05,North America,3
20160630034305,2016-06-30 03:43:05,Oceania,1
20160731101126,2016-07-31 10:11:26,England,633
20160731101126,2016-07-31 10:11:26,Nationwide,10
20160731101126,2016-07-31 10:11:26,Asia Pacific,23
20160731101126,2016-07-31 10:11:26,Asia,23
20160731101126,2016-07-31 10:11:26,Europe,700
20160731101126,2016-07-31 10:11:26,North America,4
20160731101126,2016-07-31 10:11:26,Oceania,1
